name,tear,score,rate
허거덩,MASTER,266점,134승 105패 (56.07%)
청송교도관전주형,MASTER,266점,227승 208패 (52.18%)
지코매니저빵테,MASTER,266점,363승 340패 (51.64%)
niubai camille,MASTER,266점,286승 289패 (49.74%)
알았어 세미,MASTER,266점,481승 468패 (50.68%)
forsen baj,MASTER,266점,274승 250패 (52.29%)
xtune,MASTER,266점,158승 126패 (55.63%)
입안털면마스터감,MASTER,266점,210승 191패 (52.37%)
칼과 시계,MASTER,266점,348승 319패 (52.17%)
다람쥐123,MASTER,266점,135승 125패 (51.92%)
나이가득찬원딜,MASTER,266점,94승 77패 (54.97%)
Pham Hannni,MASTER,266점,115승 95패 (54.76%)
코 스,MASTER,265점,201승 133패 (60.18%)
사노 만지로,MASTER,265점,103승 74패 (58.19%)
8연승,MASTER,265점,332승 291패 (53.29%)
Only  Her,MASTER,265점,276승 259패 (51.59%)
gaedsfwewg,MASTER,265점,98승 71패 (57.99%)
네츄럴왕따,MASTER,265점,111승 101패 (52.36%)
햄 찌 덤 찌,MASTER,265점,164승 147패 (52.73%)
올래농원감귤감귤,MASTER,265점,87승 70패 (55.41%)
이거 왜이렐,MASTER,265점,398승 340패 (53.93%)
정신병MAX,MASTER,265점,112승 93패 (54.63%)
냉동닭튀김,MASTER,265점,185승 158패 (53.94%)
하리보광인,MASTER,265점,115승 95패 (54.76%)
울고시퍼,MASTER,265점,124승 100패 (55.36%)
핑찍을시칼차단,MASTER,265점,246승 218패 (53.02%)
H Risk H Return,MASTER,264점,150승 129패 (53.76%)
qйietly,MASTER,264점,119승 92패 (56.40%)
ABC그담뭐엿드라,MASTER,264점,310승 254패 (54.96%)
Spine,MASTER,264점,131승 96패 (57.71%)
FA Kingdo,MASTER,264점,299승 281패 (51.55%)
종신양로불왕백보,MASTER,264점,260승 242패 (51.79%)
Old But GoD,MASTER,264점,184승 168패 (52.27%)
막타는 야무지게,MASTER,264점,162승 149패 (52.09%)
죽기장인,MASTER,264점,216승 165패 (56.69%)
shenhaihuixiang,MASTER,263점,356승 337패 (51.37%)
lrelia1997,MASTER,263점,213승 198패 (51.82%)
2023wish,MASTER,263점,252승 218패 (53.62%)
FxckYourHead,MASTER,263점,193승 185패 (51.06%)
592295,MASTER,263점,295승 288패 (50.60%)
인강승리팁라이너,MASTER,263점,395승 385패 (50.64%)
인생날먹하고싶어,MASTER,263점,139승 122패 (53.26%)
김 섬,MASTER,263점,145승 125패 (53.70%)
qwerqwerkd,MASTER,263점,126승 107패 (54.08%)
qwsazsde,MASTER,262점,111승 95패 (53.88%)
Gamin,MASTER,262점,260승 243패 (51.69%)
걱정도 팔자,MASTER,262점,415승 390패 (51.55%)
yhxxx,MASTER,262점,158승 136패 (53.74%)
shuiyuanqianhe,MASTER,262점,558승 537패 (50.96%)
ereht yawflah,MASTER,262점,236승 197패 (54.50%)
Baize,MASTER,262점,59승 33패 (64.13%)
미역파,MASTER,262점,215승 201패 (51.68%)
정글못하면겜대충,MASTER,261점,353승 346패 (50.50%)
Kirby,MASTER,261점,217승 197패 (52.42%)
서 폿,MASTER,261점,194승 172패 (53.01%)
mgh,MASTER,261점,244승 232패 (51.26%)
떡볶이김밥순대,MASTER,261점,204승 164패 (55.43%)
정글여,MASTER,261점,140승 112패 (55.56%)
람보박,MASTER,261점,176승 165패 (51.61%)
마미코,MASTER,261점,312승 292패 (51.66%)
Time in a Bottle,MASTER,261점,256승 236패 (52.03%)
음주취권,MASTER,261점,291승 260패 (52.81%)
peww,MASTER,261점,214승 196패 (52.20%)
비가오길기다려,MASTER,261점,320승 312패 (50.63%)
Gen G Mid Chovy,MASTER,261점,108승 88패 (55.10%)
진주이민웅,MASTER,260점,197승 168패 (53.97%)
미들라이너,MASTER,260점,221승 164패 (57.40%)
미드 차이 04,MASTER,260점,210승 197패 (51.60%)
광양시민,MASTER,260점,187승 156패 (54.52%)
Pinuminu,MASTER,260점,93승 79패 (54.07%)
카 다,MASTER,260점,191승 178패 (51.76%)
그냥 칼,MASTER,260점,476승 459패 (50.91%)
민 재,MASTER,260점,96승 53패 (64.43%)
익숙함에속자,MASTER,260점,158승 139패 (53.20%)
주카다,MASTER,260점,124승 116패 (51.67%)
적팀이랑 싸우자,MASTER,260점,102승 80패 (56.04%)
키아나,MASTER,260점,230승 221패 (51.00%)
근거리딜이즈리얼,MASTER,260점,240승 198패 (54.79%)
슬픈솔랭,MASTER,260점,345승 338패 (50.51%)
THEUNITEDSTATES,MASTER,260점,96승 64패 (60.00%)
첸상배,MASTER,260점,238승 211패 (53.01%)
SoodangKim,MASTER,259점,118승 98패 (54.63%)
ClearlovefansR,MASTER,259점,93승 68패 (57.76%)
asfg3,MASTER,259점,174승 124패 (58.39%)
원 딜,MASTER,259점,66승 42패 (61.11%)
조이현,MASTER,259점,329승 299패 (52.39%)
Molochyle,MASTER,259점,100승 79패 (55.87%)
naraka1v1solo,MASTER,259점,206승 169패 (54.93%)
KR1 AD King,MASTER,259점,270승 252패 (51.72%)
xiaoy 9,MASTER,259점,123승 73패 (62.76%)
성격파탄범,MASTER,259점,122승 99패 (55.20%)
달보다차가운,MASTER,259점,108승 79패 (57.75%)
Briar,MASTER,259점,413승 337패 (55.07%)
미 드,MASTER,259점,331승 306패 (51.96%)
MaJJi,MASTER,259점,296승 256패 (53.62%)
위기따위 기회로,MASTER,259점,189승 162패 (53.85%)
Drama,MASTER,259점,54승 27패 (66.67%)
국산치킨,MASTER,259점,102승 66패 (60.71%)
Lv1 하이머딩거,MASTER,259점,132승 121패 (52.17%)
전 랭,MASTER,259점,358승 345패 (50.92%)
정 현,MASTER,259점,327승 318패 (50.70%)
도 구,MASTER,258점,164승 119패 (57.95%)
hyungga,MASTER,258점,201승 180패 (52.76%)
끼새는하겜로으운,MASTER,258점,178승 152패 (53.94%)
Be Yasashi,MASTER,258점,230승 179패 (56.23%)
MelonBJ,MASTER,258점,149승 123패 (54.78%)
dlwlrma22,MASTER,258점,100승 67패 (59.88%)
아카데미 고인물로 캐리 할게요,MASTER,258점,64승 44패 (59.26%)
midbed,MASTER,258점,194승 183패 (51.46%)
SUPKING,MASTER,258점,99승 80패 (55.31%)
JUGKlNG,MASTER,258점,136승 94패 (59.13%)
목공강,MASTER,258점,171승 145패 (54.11%)
노력파 000,MASTER,258점,157승 144패 (52.16%)
Huiru OwO,MASTER,258점,117승 104패 (52.94%)
강민지,MASTER,258점,151승 137패 (52.43%)
Kite,MASTER,258점,420승 394패 (51.60%)
PLASTIC MEMORIES,MASTER,257점,319승 319패 (50.00%)
Youngior,MASTER,257점,128승 114패 (52.89%)
새벽산책 조아요,MASTER,257점,159승 144패 (52.48%)
개포동 무형,MASTER,257점,174승 138패 (55.77%)
은수멍,MASTER,257점,309승 308패 (50.08%)
레넥톤 킹,MASTER,257점,133승 117패 (53.20%)
디나이프리징오버파밍 제발그만해,MASTER,257점,611승 609패 (50.08%)
flawless love,MASTER,257점,469승 452패 (50.92%)
호호호재,MASTER,257점,125승 108패 (53.65%)
fromis nine fan,MASTER,256점,199승 163패 (54.97%)
Item Value,MASTER,256점,114승 80패 (58.76%)
T1 Gumayusi,MASTER,256점,529승 517패 (50.57%)
너나해이녀나,MASTER,256점,147승 132패 (52.69%)
2oikz,MASTER,256점,164승 119패 (57.95%)
주제를알아리잡종,MASTER,256점,132승 119패 (52.59%)
아이린,MASTER,256점,167승 122패 (57.79%)
대 황 궁,MASTER,256점,412승 405패 (50.43%)
정글은인격을버려,MASTER,256점,114승 61패 (65.14%)
23학번 설윤아,MASTER,256점,210승 191패 (52.37%)
열쇠챙겨,MASTER,256점,135승 111패 (54.88%)
령 희,MASTER,256점,158승 136패 (53.74%)
포치타,MASTER,255점,202승 176패 (53.44%)
의문의 아크샨,MASTER,255점,191승 189패 (50.26%)
treatz,MASTER,255점,149승 97패 (60.57%)
T1우승 바라기,MASTER,255점,183승 131패 (58.28%)
김준희,MASTER,255점,82승 61패 (57.34%)
8917,MASTER,255점,320승 304패 (51.28%)
9Nine미연시,MASTER,255점,329승 314패 (51.17%)
룩 비,MASTER,255점,86승 62패 (58.11%)
이 끔,MASTER,255점,97승 72패 (57.40%)
장문규,MASTER,254점,190승 166패 (53.37%)
Mr 기본기,MASTER,254점,239승 199패 (54.57%)
diente de leon,MASTER,254점,297승 275패 (51.92%)
Hitman,MASTER,254점,154승 119패 (56.41%)
Oner,MASTER,254점,316승 293패 (51.89%)
KDF Flip,MASTER,254점,439승 433패 (50.34%)
현주는 혜지,MASTER,254점,38승 11패 (77.55%)
rudco,MASTER,254점,134승 114패 (54.03%)
게임망치기전문,MASTER,254점,179승 165패 (52.03%)
잌근태,MASTER,254점,264승 222패 (54.32%)
무릉도원10층까지,MASTER,254점,262승 223패 (54.02%)
GALAKK,MASTER,254점,193승 186패 (50.92%)
숨의인생,MASTER,254점,298승 259패 (53.50%)
노해람,MASTER,254점,202승 187패 (51.93%)
산림 보호,MASTER,254점,147승 101패 (59.27%)
궁     철,MASTER,254점,256승 232패 (52.46%)
제우스,MASTER,253점,164승 133패 (55.22%)
roughbeanz,MASTER,253점,137승 116패 (54.15%)
징징 둘 징징징징,MASTER,253점,166승 114패 (59.29%)
ghj6,MASTER,253점,159승 130패 (55.02%)
19서용팔,MASTER,253점,153승 143패 (51.69%)
맛간서포터,MASTER,253점,127승 109패 (53.81%)
속상한 도구,MASTER,253점,130승 104패 (55.56%)
zi xuanyes,MASTER,253점,194승 159패 (54.96%)
다이아관찰,MASTER,253점,129승 90패 (58.90%)
거노2,MASTER,253점,236승 220패 (51.75%)
챠 니,MASTER,253점,82승 63패 (56.55%)
대한중국인,MASTER,253점,150승 136패 (52.45%)
벨베스,MASTER,253점,90승 55패 (62.07%)
playboy123,MASTER,253점,113승 98패 (53.55%)
도북이,MASTER,253점,202승 192패 (51.27%)
칭티안 fans,MASTER,253점,133승 109패 (54.96%)
off name,MASTER,253점,228승 214패 (51.58%)
문어까와,MASTER,253점,123승 108패 (53.25%)
호동생,MASTER,252점,95승 73패 (56.55%)
laji fuzhu,MASTER,252점,65승 45패 (59.09%)
ドラえもん,MASTER,252점,76승 59패 (56.30%)
동굴에서생존하기,MASTER,252점,154승 139패 (52.56%)
도 태,MASTER,252점,235승 228패 (50.76%)
빙 고,MASTER,252점,223승 218패 (50.57%)
Yunel,MASTER,252점,103승 85패 (54.79%)
범북이,MASTER,252점,165승 148패 (52.72%)
CYRUS TOP,MASTER,252점,255승 205패 (55.43%)
렝 가,MASTER,252점,122승 99패 (55.20%)
잠만곰탱보,MASTER,252점,188승 165패 (53.26%)
Lehends,MASTER,252점,191승 138패 (58.05%)
kawiz4,MASTER,252점,145승 97패 (59.92%)
알파몽,MASTER,252점,66승 47패 (58.41%)
시 온 공 쥬,MASTER,252점,145승 125패 (53.70%)
LOL,MASTER,251점,125승 90패 (58.14%)
alwayshumble,MASTER,251점,113승 75패 (60.11%)
전능왕,MASTER,251점,780승 756패 (50.78%)
아기 규태,MASTER,251점,298승 267패 (52.74%)
챔피언 정글러,MASTER,251점,461승 452패 (50.49%)
고아전문치료사,MASTER,251점,184승 143패 (56.27%)
dsmjpjo,MASTER,251점,339승 318패 (51.60%)
데스노트,MASTER,251점,360승 350패 (50.70%)
냐옹이,MASTER,251점,140승 111패 (55.78%)
qwejasldko,MASTER,251점,264승 253패 (51.06%)
학식먹는아이,MASTER,251점,108승 77패 (58.38%)
이사 타임,MASTER,251점,132승 85패 (60.83%)
징역출신코수민,MASTER,251점,177승 112패 (61.25%)
Everything xucks,MASTER,251점,176승 160패 (52.38%)
문어요,MASTER,251점,103승 77패 (57.22%)
미련남은계정,MASTER,251점,91승 70패 (56.52%)
하고 싶은거 하기,MASTER,251점,340승 323패 (51.28%)
카타리나,MASTER,251점,193승 173패 (52.73%)
йuddle,MASTER,251점,145승 107패 (57.54%)
박 팥,MASTER,250점,339승 294패 (53.55%)
Akaps,MASTER,250점,216승 167패 (56.40%)
3bygang,MASTER,250점,138승 88패 (61.06%)
BLG123,MASTER,250점,79승 44패 (64.23%)
로이조 수제자,MASTER,250점,200승 182패 (52.36%)
나뻐힝,MASTER,250점,221승 202패 (52.25%)
daily job man,MASTER,250점,155승 128패 (54.77%)
CU편의점야간알바,MASTER,250점,94승 69패 (57.67%)
GM1 no signoff,MASTER,250점,240승 178패 (57.42%)
주도자,MASTER,250점,191승 154패 (55.36%)
안녕하세여,MASTER,250점,188승 171패 (52.37%)
뭐시당가,MASTER,250점,130승 114패 (53.28%)
밥먹고 앉아있기,MASTER,250점,115승 80패 (58.97%)
용산갓,MASTER,250점,146승 115패 (55.94%)
선취킬,MASTER,249점,719승 704패 (50.53%)
Yaozy,MASTER,249점,205승 172패 (54.38%)
짱개랑겜안함,MASTER,249점,142승 127패 (52.79%)
The Blackthorn,MASTER,249점,260승 226패 (53.50%)
wannimabi,MASTER,249점,299승 283패 (51.37%)
백 결,MASTER,249점,126승 89패 (58.60%)
박용우01,MASTER,249점,91승 65패 (58.33%)
Feign,MASTER,249점,105승 91패 (53.57%)
퐁퐁닭,MASTER,249점,131승 114패 (53.47%)
김민주FAN,MASTER,249점,290승 237패 (55.03%)
박톨리,MASTER,249점,215승 205패 (51.19%)
내 이름은 이은석,MASTER,249점,80승 56패 (58.82%)
오승현,MASTER,249점,212승 181패 (53.94%)
하이애플,MASTER,249점,159승 149패 (51.62%)
난 후추만 좋아해,MASTER,249점,179승 172패 (51.00%)
수원맛집꽃봉우리,MASTER,249점,257승 229패 (52.88%)
테일즈런너,MASTER,248점,266승 239패 (52.67%)
트위치세라핀,MASTER,248점,201승 181패 (52.62%)
빛나는태양빛,MASTER,248점,240승 224패 (51.72%)
iloves,MASTER,248점,289승 273패 (51.42%)
송미희,MASTER,248점,115승 96패 (54.50%)
고추바사삭맛있어,MASTER,248점,151승 126패 (54.51%)
작은 우진,MASTER,248점,75승 51패 (59.52%)
T1 Keria,MASTER,248점,117승 100패 (53.92%)
Feinoorya,MASTER,248점,241승 226패 (51.61%)
재 혁,MASTER,248점,281승 261패 (51.85%)
DUNK AND DUNK,MASTER,248점,127승 103패 (55.22%)
Kenny,MASTER,248점,328승 320패 (50.62%)
김짜태짜현짜,MASTER,248점,150승 106패 (58.59%)
Sh1eld,MASTER,248점,95승 83패 (53.37%)
윤형빈과랜딩,MASTER,248점,121승 108패 (52.84%)
김꼬뚜,MASTER,248점,133승 113패 (54.07%)
수원 크로커다일,MASTER,248점,84승 70패 (54.55%)
옥지얌,MASTER,248점,403승 389패 (50.88%)
이과생 이렐리아,MASTER,248점,133승 99패 (57.33%)
얼음에아이스티,MASTER,248점,634승 611패 (50.92%)
바스라지며 무너진다,MASTER,247점,148승 141패 (51.21%)
거머쥐다,MASTER,247점,258승 242패 (51.60%)
winter,MASTER,247점,139승 119패 (53.88%)
Captain 01,MASTER,247점,186승 142패 (56.71%)
idk LOL,MASTER,247점,110승 88패 (55.56%)
포 유,MASTER,247점,128승 107패 (54.47%)
파찬이,MASTER,247점,189승 167패 (53.09%)
갬 성,MASTER,247점,213승 195패 (52.21%)
병솔나무,MASTER,247점,141승 115패 (55.08%)
Vuiton,MASTER,247점,213승 193패 (52.46%)
연이수,MASTER,247점,91승 54패 (62.76%)
날이 선 킬각,MASTER,246점,105승 90패 (53.85%)
브라이어한잔해,MASTER,246점,555승 491패 (53.06%)
aaaaawa,MASTER,246점,107승 92패 (53.77%)
열심히할래요1,MASTER,246점,128승 102패 (55.65%)
뚠 땐 ,MASTER,246점,173승 175패 (49.71%)
laй2,MASTER,246점,117승 87패 (57.35%)
Talon,MASTER,246점,120승 104패 (53.57%)
Twitch 새벽,MASTER,246점,161승 143패 (52.96%)
가을밤추억,MASTER,246점,132승 84패 (61.11%)
chenhe,MASTER,246점,127승 90패 (58.53%)
행 윤,MASTER,246점,168승 136패 (55.26%)
사령관카타리나,MASTER,246점,203승 182패 (52.73%)
청주 호박나이트,MASTER,246점,337승 316패 (51.61%)
의카장,MASTER,246점,183승 176패 (50.97%)
gllasd12,MASTER,246점,325승 264패 (55.18%)
tabitabi,MASTER,246점,180승 166패 (52.02%)
너를 그리는 법,MASTER,246점,78승 57패 (57.78%)
sjehskehejswu,MASTER,246점,84승 65패 (56.38%)
아카아이,MASTER,246점,78승 59패 (56.93%)
극한의 오너십,MASTER,245점,474승 452패 (51.19%)
tian cai bing,MASTER,245점,485승 440패 (52.43%)
AngIe Beats,MASTER,245점,432승 421패 (50.64%)
잼미닌데,MASTER,245점,161승 128패 (55.71%)
이름지을거없다,MASTER,245점,96승 76패 (55.81%)
Azads,MASTER,245점,109승 80패 (57.67%)
소 원,MASTER,245점,99승 48패 (67.35%)
M1kasa,MASTER,245점,92승 56패 (62.16%)
No92,MASTER,245점,316승 250패 (55.83%)
롤은 망했다,MASTER,245점,213승 190패 (52.85%)
Dew,MASTER,245점,71승 51패 (58.20%)
Goosebumps Viego,MASTER,245점,348승 301패 (53.62%)
시 계,MASTER,245점,172승 158패 (52.12%)
koo,MASTER,245점,268승 240패 (52.76%)
문효성,MASTER,245점,103승 90패 (53.37%)
주니갓,MASTER,245점,294승 275패 (51.67%)
renzhenshenghuo,MASTER,244점,124승 106패 (53.91%)
bouldering,MASTER,244점,51승 22패 (69.86%)
유키드,MASTER,244점,78승 63패 (55.32%)
79956789,MASTER,244점,166승 120패 (58.04%)
사 망,MASTER,244점,228승 209패 (52.17%)
A to Z,MASTER,244점,363승 338패 (51.78%)
샤니빵,MASTER,244점,139승 120패 (53.67%)
GOOD GAME GG X0,MASTER,244점,77승 65패 (54.23%)
호 종 원,MASTER,244점,137승 115패 (54.37%)
채팅무시서폿만감,MASTER,244점,172승 141패 (54.95%)
오늘은 다를걸,MASTER,244점,107승 65패 (62.21%)
공 쉰,MASTER,244점,150승 124패 (54.74%)
전 세 종,MASTER,244점,99승 78패 (55.93%)
사이다 사생팬,MASTER,243점,94승 73패 (56.29%)
SUPREME I,MASTER,243점,60승 24패 (71.43%)
난 강경연,MASTER,243점,160승 123패 (56.54%)
vv1sdom,MASTER,243점,197승 152패 (56.45%)
scheming,MASTER,243점,449승 436패 (50.73%)
태 웅,MASTER,243점,357승 340패 (51.22%)
1년은 730일,MASTER,243점,146승 131패 (52.71%)
피오라 삐뽀,MASTER,243점,269승 243패 (52.54%)
높이나는 검,MASTER,243점,99승 70패 (58.58%)
vvicc,MASTER,243점,189승 163패 (53.69%)
눈가루,MASTER,243점,80승 59패 (57.55%)
둘째이서,MASTER,243점,254승 216패 (54.04%)
선혈뽀식좌,MASTER,242점,93승 78패 (54.39%)
한키어x69,MASTER,242점,169승 126패 (57.29%)
데 칸 은 못 말 려,MASTER,242점,332승 312패 (51.55%)
박슬온,MASTER,242점,118승 108패 (52.21%)
qwoewpeopasd,MASTER,242점,573승 536패 (51.67%)
엌무새,MASTER,242점,163승 147패 (52.58%)
laonianren,MASTER,242점,100승 67패 (59.88%)
드프시크올1,MASTER,242점,45승 23패 (66.18%)
xxzzcc,MASTER,242점,66승 45패 (59.46%)
편 주,MASTER,242점,58승 45패 (56.31%)
분노유발장치,MASTER,242점,456승 446패 (50.55%)
asdwqwcascsadasd,MASTER,242점,238승 234패 (50.42%)
daramgeebawi,MASTER,241점,126승 95패 (57.01%)
 vekia,MASTER,241점,406승 383패 (51.46%)
후추맨,MASTER,241점,166승 142패 (53.90%)
wldnjs02,MASTER,241점,354승 311패 (53.23%)
injbglpjrrgsgvc,MASTER,241점,173승 164패 (51.34%)
JIsh1,MASTER,241점,333승 299패 (52.69%)
살아갈목표,MASTER,241점,99승 78패 (55.93%)
촉 촉,MASTER,241점,147승 130패 (53.07%)
차근차근열심히,MASTER,241점,197승 174패 (53.10%)
칼리벤당하면이즈,MASTER,241점,144승 121패 (54.34%)
미 드,MASTER,241점,289승 282패 (50.61%)
댕 토,MASTER,241점,413승 398패 (50.92%)
즈려는 뒤졌나,MASTER,241점,132승 113패 (53.88%)
Code Hun,MASTER,241점,204승 189패 (51.91%)
asdavfxcz,MASTER,241점,192승 180패 (51.61%)
어려진다면,MASTER,241점,325승 306패 (51.51%)
지 영,MASTER,241점,63승 38패 (62.38%)
Hurt,MASTER,241점,166승 119패 (58.25%)
항문처형인노현우,MASTER,241점,289승 256패 (53.03%)
NS Dawn,MASTER,241점,103승 87패 (54.21%)
EuRopEAй,MASTER,241점,369승 356패 (50.90%)
Adellais,MASTER,241점,176승 155패 (53.17%)
구름 하늘 땅,MASTER,240점,85승 66패 (56.29%)
게 무,MASTER,240점,157승 135패 (53.77%)
현 솔,MASTER,240점,77승 49패 (61.11%)
takemyhand,MASTER,240점,113승 97패 (53.81%)
귀염뽀짝용수,MASTER,240점,134승 110패 (54.92%)
동히번쩍,MASTER,240점,190승 186패 (50.53%)
암걸려뒤지겠네,MASTER,240점,119승 107패 (52.65%)
틀니깨부순다,MASTER,240점,319승 293패 (52.12%)
drx3,MASTER,240점,395승 377패 (51.17%)
바러지,MASTER,240점,70승 49패 (58.82%)
asdqwezxcl,MASTER,240점,182승 168패 (52.00%)
돼지가될래여,MASTER,240점,148승 138패 (51.75%)
Weather,MASTER,239점,700승 695패 (50.18%)
시인의 삶,MASTER,239점,181승 168패 (51.86%)
타 잔,MASTER,239점,420승 394패 (51.60%)
바 보,MASTER,239점,466승 465패 (50.05%)
기쨩이,MASTER,239점,288승 277패 (50.97%)
P ke,MASTER,239점,238승 233패 (50.53%)
인스타릴스꿀잼,MASTER,239점,315승 294패 (51.72%)
개미부하직원,MASTER,239점,236승 226패 (51.08%)
hide on bingcin,MASTER,238점,237승 220패 (51.86%)
르블랑,MASTER,238점,161승 119패 (57.50%)
마주치면죽인다,MASTER,238점,299승 267패 (52.83%)
2008 04 09 ,MASTER,238점,305승 283패 (51.87%)
미친러기견,MASTER,238점,92승 73패 (55.76%)
미드 op 오리아나,MASTER,238점,51승 35패 (59.30%)
boluke,MASTER,238점,132승 138패 (48.89%)
Jin Air,MASTER,238점,169승 150패 (52.98%)
2003 04 14,MASTER,238점,121승 108패 (52.84%)
96원딜,MASTER,238점,318승 281패 (53.09%)
sahyang07,MASTER,238점,104승 88패 (54.17%)
나보라,MASTER,238점,131승 99패 (56.96%)
뇌동매매사절,MASTER,238점,196승 178패 (52.41%)
Who R You 1,MASTER,238점,115승 73패 (61.17%)
푸 잰,MASTER,238점,162승 148패 (52.26%)
ad0804,MASTER,238점,300승 269패 (52.72%)
lIllIIIllIllIII,MASTER,238점,210승 188패 (52.76%)
경 꾸,MASTER,238점,186승 144패 (56.36%)
ActScene,MASTER,238점,60승 39패 (60.61%)
Oner,MASTER,238점,139승 124패 (52.85%)
qweazsdxc,MASTER,237점,256승 234패 (52.24%)
05원딜,MASTER,237점,97승 66패 (59.51%)
kanade,MASTER,237점,117승 99패 (54.17%)
깅아챌,MASTER,237점,640승 575패 (52.67%)
kasio,MASTER,237점,265승 254패 (51.06%)
칼바람만끝까지,MASTER,237점,192승 138패 (58.18%)
빈지노,MASTER,237점,128승 124패 (50.79%)
IGANA,MASTER,237점,106승 77패 (57.92%)
3성 웅앙맨,MASTER,237점,206승 186패 (52.55%)
Mr올림피아최시호,MASTER,237점,157승 105패 (59.92%)
꿀 펭,MASTER,237점,126승 112패 (52.94%)
지분화,MASTER,237점,178승 168패 (51.45%)
Zed,MASTER,237점,249승 240패 (50.92%)
쨘들스틱,MASTER,237점,129승 113패 (53.31%)
짱구9,MASTER,237점,298승 279패 (51.65%)
한민고,MASTER,236점,124승 112패 (52.54%)
Newzhongdan,MASTER,236점,789승 775패 (50.45%)
푸슈푸슈,MASTER,236점,150승 132패 (53.19%)
마오카스,MASTER,236점,150승 139패 (51.90%)
йa s,MASTER,236점,70승 56패 (55.56%)
서포터,MASTER,236점,93승 77패 (54.71%)
Chovy,MASTER,236점,167승 145패 (53.53%)
AICIVA,MASTER,236점,312승 271패 (53.52%)
이브처럼,MASTER,236점,154승 136패 (53.10%)
뿌링클은치킨모독,MASTER,236점,320승 271패 (54.15%)
love hashira,MASTER,236점,257승 237패 (52.02%)
abcdzxcd,MASTER,236점,133승 106패 (55.65%)
잼 잼,MASTER,236점,225승 208패 (51.96%)
호r내지말기,MASTER,236점,176승 153패 (53.50%)
Megalia,MASTER,236점,83승 66패 (55.70%)
황가렌,MASTER,236점,166승 144패 (53.55%)
땅구9,MASTER,236점,147승 131패 (52.88%)
suzume3,MASTER,236점,244승 233패 (51.15%)
5th E,MASTER,236점,301승 280패 (51.81%)
Apdo,MASTER,235점,154승 135패 (53.29%)
Stars9,MASTER,235점,106승 93패 (53.27%)
lizibaobei,MASTER,235점,84승 50패 (62.69%)
RPG,MASTER,235점,326승 305패 (51.66%)
새우깡안에새우,MASTER,235점,173승 164패 (51.34%)
wakizaki,MASTER,235점,260승 232패 (52.85%)
쉬었다 가는 그늘,MASTER,235점,316승 289패 (52.23%)
zhongyesanjiu,MASTER,235점,237승 239패 (49.79%)
알아서할게신경꺼줘,MASTER,235점,187승 179패 (51.09%)
중국인은중국어,MASTER,235점,127승 123패 (50.80%)
포 포,MASTER,235점,133승 123패 (51.95%)
민 T,MASTER,235점,89승 76패 (53.94%)
소방관,MASTER,235점,238승 161패 (59.65%)
자 티,MASTER,235점,131승 103패 (55.98%)
쌘 쥐,MASTER,235점,121승 97패 (55.50%)
하 주,MASTER,234점,100승 86패 (53.76%)
Graves,MASTER,234점,149승 136패 (52.28%)
이두나 남편,MASTER,234점,292승 263패 (52.61%)
성우빠레,MASTER,234점,180승 169패 (51.58%)
xytx,MASTER,234점,432승 417패 (50.88%)
토 끼,MASTER,234점,79승 67패 (54.11%)
같이놀아줄게,MASTER,234점,85승 67패 (55.92%)
프영캐,MASTER,234점,293승 273패 (51.77%)
호시노 렐,MASTER,234점,227승 240패 (48.61%)
겸 겸,MASTER,234점,229승 186패 (55.18%)
밥아저씨황금손,MASTER,234점,140승 121패 (53.64%)
Oner,MASTER,234점,166승 151패 (52.37%)
곽두팔남친,MASTER,233점,168승 139패 (54.72%)
TOP0602,MASTER,233점,221승 209패 (51.40%)
자다 깬 여우,MASTER,233점,251승 204패 (55.16%)
JeongHoon Lee,MASTER,233점,170승 108패 (61.15%)
제밋따,MASTER,233점,144승 130패 (52.55%)
Apple,MASTER,233점,71승 47패 (60.17%)
왕왕맨,MASTER,233점,101승 77패 (56.74%)
김선덕더러쿵덕덕,MASTER,233점,51승 32패 (61.45%)
탑갱와 백정년아,MASTER,233점,136승 122패 (52.71%)
삼겹살비빔면쌈장,MASTER,233점,184승 171패 (51.83%)
츄 츄,MASTER,233점,406승 397패 (50.56%)
sk lol sj,MASTER,233점,207승 175패 (54.19%)
조류독감 라칸,MASTER,233점,162승 145패 (52.77%)
서폿맘에안들면이상한거함,MASTER,233점,104승 64패 (61.90%)
해1태,MASTER,233점,59승 44패 (57.28%)
마장준,MASTER,233점,381승 373패 (50.53%)
shacomplete,MASTER,233점,78승 65패 (54.55%)
대 젼,MASTER,232점,445승 437패 (50.45%)
Hyper,MASTER,232점,213승 185패 (53.52%)
쩨홍2,MASTER,232점,57승 41패 (58.16%)
すもも,MASTER,232점,133승 102패 (56.60%)
FAumjji,MASTER,232점,119승 107패 (52.65%)
hangZZZZZZZZZZZZ,MASTER,232점,285승 266패 (51.72%)
Draco,MASTER,232점,133승 91패 (59.38%)
배대영,MASTER,232점,430승 393패 (52.25%)
시팅받고지기,MASTER,232점,353승 341패 (50.86%)
리숌마,MASTER,232점,92승 78패 (54.12%)
내성장막아봐,MASTER,232점,472승 451패 (51.14%)
멘탈좋은트라이,MASTER,232점,134승 123패 (52.14%)
민초물복닥터페퍼,MASTER,232점,220승 187패 (54.05%)
nice try ad,MASTER,231점,641승 611패 (51.20%)
98zz,MASTER,231점,259승 240패 (51.90%)
